"symbol","date","retorno_log","retorno_simples"
"WEGE3",2025-09-16,0.00709622611941337,0.00712146399455271
"WEGE3",2025-09-17,-0.00163325169502986,-0.00163191866530332
"WEGE3",2025-09-18,0.000544821831534938,0.000544970273905987
"WEGE3",2025-09-19,-0.0103998750798996,-0.010345983363233
"WEGE3",2025-09-22,0.0206923839135403,0.0209079556195684
"WEGE3",2025-09-23,-0.0111096364441673,-0.0110481523325542
"WEGE3",2025-09-24,0.00516375698819672,0.00517711215903693
"WEGE3",2025-09-25,-0.0147465044575698,-0.0146383072571368
"WEGE3",2025-09-26,-0.000825564129045896,-0.000825223444739009
"WEGE3",2025-09-29,0.00441540849667114,0.00442517077562887
"WEGE3",2025-09-30,0.00603089615703319,0.00604911862544855
"WEGE3",2025-10-01,-0.02210644112765,-0.0218638844011272
"WEGE3",2025-10-02,0.00945496540397842,0.00949980479625778
"WEGE3",2025-10-03,0.00744511935282141,0.00747290316236926
"WEGE3",2025-10-06,-0.0199785025487568,-0.0197802546935603
"WEGE3",2025-10-07,0.00140051617695386,0.00140149735773454
"WEGE3",2025-10-08,-0.00645805286481927,-0.0064372444594406
"WEGE3",2025-10-09,0.0467760165134347,0.0478872733471614
"WEGE3",2025-10-10,-0.0138043901566462,-0.013709546484114
"WEGE3",2025-10-13,0.030862449590243,0.0313436323902696
"WEGE3",2025-10-14,-0.0135694258270033,-0.0134777761810598
"WEGE3",2025-10-15,0.00240799225215694,0.00241089379399617
"WEGE3",2025-10-16,0.026633130054496,0.0269909615237662
"WEGE3",2025-10-17,0.0437840028837219,0.0447566660881689
"WEGE3",2025-10-20,-0.0153096724457463,-0.015193075190832
"WEGE3",2025-10-21,0.00328241279435001,0.0032878058103134
"WEGE3",2025-10-22,0.00878415253049526,0.00882284641300624
"WEGE3",2025-10-23,0.0348672178811175,0.0354822061494811
"WEGE3",2025-10-24,-0.00169066696199067,-0.00168923858968317
"WEGE3",2025-10-27,0.00722548577575894,0.00725165258277172
"WEGE3",2025-10-28,0.015478417396818,0.0155988285552628
"WEGE3",2025-10-29,-0.00640040024086221,-0.00637996130827156
"WEGE3",2025-10-30,-0.0143715452841371,-0.0142687675744763
"WEGE3",2025-10-31,0.0155598401560739,0.0156815247808126
"WEGE3",2025-11-03,0.0164904702602533,0.0166271885473661
"WEGE3",2025-11-04,-0.00116903394049145,-0.00116835088651146
"WEGE3",2025-11-05,0.0176216575832423,0.0177778350109075
"WEGE3",2025-11-06,0.00915128342555253,0.00919328444302603
"WEGE3",2025-11-07,0.0245204089648872,0.0248235064807267
"WEGE3",2025-11-10,0.00818858031687522,0.0082221984395936
"WEGE3",2025-11-11,0.0144422532486859,0.0145470464637789
"WEGE3",2025-11-12,-0.0250782539161449,-0.0247664068055757
"WEGE3",2025-11-13,-0.00156063003062023,-0.00155941288082984
"WEGE3",2025-11-14,-0.00851457546240541,-0.00847842912773566
"WEGE3",2025-11-17,-0.0106322446247094,-0.0105759221001837
"WEGE3",2025-11-18,-0.0121268989412595,-0.0120536644370286
"WEGE3",2025-11-19,0.00482256555420486,0.00483421283920538
"WEGE3",2025-11-21,-0.00989985533681137,-0.00985101307894354
"WEGE3",2025-11-24,-0.000694476046855653,-0.000694234954180084
"WEGE3",2025-11-25,-0.00533950900166447,-0.00532527916152692
"WEGE3",2025-11-26,0.0329700750503067,0.0335196107561821
"WEGE3",2025-11-27,-0.00791416899692794,-0.0078829344143746
"WEGE3",2025-11-28,0.00452997213596232,0.00454024797029384
"WEGE3",2025-12-01,0.0207991284128895,0.0210169377446903
"WEGE3",2025-12-02,0.00947258204749871,0.00951758895110077
"WEGE3",2025-12-03,-0.0123540176946139,-0.0122780200984892
"WEGE3",2025-12-04,0.0200455791473394,0.0202478409936779
"WEGE3",2025-12-05,0.0260318569850266,0.0263736451224754
"WEGE3",2025-12-08,0.0226536351521769,0.0229121773608099
"WEGE3",2025-12-09,-0.00230533065781235,-0.00230267542388074
"WEGE3",2025-12-10,0.0168526241810322,0.0169954307458222
"WEGE3",2025-12-11,0.001649097496288,0.00165045800533203
"WEGE3",2025-12-12,0.0197824650965321,0.0199794347636804
"WEGE3",2025-12-15,0.00322579560701809,0.00323100408465615
"WEGE3",2025-12-16,0.00521977617733525,0.0052334229430282
"WEGE3",2025-12-17,-0.00280729899232046,-0.00280336221327127
"WEGE3",2025-12-18,0.00400806359610202,0.00401610662506435
"WEGE3",2025-12-19,-0.00561573487441103,-0.00559999611067818
"WEGE3",2025-12-22,-0.0170899549300766,-0.0169447500088712
"WEGE3",2025-12-23,0.0129249072464805,0.0130087948838518
"WEGE3",2025-12-26,0.0096878579512026,0.00973493715644347
"WEGE3",2025-12-29,-0.000820856081334723,-0.000820519271145459
"WEGE3",2025-12-30,-0.00411441800067762,-0.00410596537944807
"WEGE3",2026-01-02,-0.00537413742848931,-0.00535972258594775
"WEGE3",2026-01-05,-0.0035295058678633,-0.00352328448365069
"WEGE3",2026-01-06,0.0018700855988851,0.00187183529948531
"WEGE3",2026-01-07,-0.00980500056881536,-0.00975708827197019
"WEGE3",2026-01-08,-0.0426142937854209,-0.0417190662937467
"WEGE3",2026-01-09,0.00849582068471202,0.00853201258997305
"WEGE3",2026-01-12,0.0140013545138401,0.0140998325498205
"WEGE3",2026-01-13,-0.00751475288277558,-0.00748658772289568
"WEGE3",2026-01-14,0.0130607637306994,0.0131464280461746
"WEGE3",2026-01-15,-0.0121991417131663,-0.012125033840812
"WEGE3",2026-01-16,-0.00258734403877279,-0.00258399974908308
"WEGE3",2026-01-19,-0.00216120420440135,-0.0021588704841129
"WEGE3",2026-01-20,0.00453325349786846,0.00454354423580483
"WEGE3",2026-01-21,0.0246768032718319,0.0249837955765877
"WEGE3",2026-01-22,0.0338805685965738,0.0344610522148645
"WEGE3",2026-01-23,0.0129163733733432,0.0130001500321963
"WEGE3",2026-01-26,0.0342958401928336,0.0348907237162968
"WEGE3",2026-01-27,0.0209000399885865,0.0211199753714486
"WEGE3",2026-01-28,-0.0216753902197943,-0.0214421670561994
"WEGE3",2026-01-29,0.00964889839218491,0.00969559909486883
"WEGE3",2026-01-30,-0.0067443741616129,-0.00672168191385925
"WEGE3",2026-02-02,0.0044371063428831,0.00444696487495744
"WEGE3",2026-02-03,0.0387023631568439,0.0394610556966613
"WEGE3",2026-02-04,-0.0493458997222184,-0.0481481725337009
"WEGE3",2026-02-05,0.015635869134762,0.0157587489454141
"WEGE3",2026-02-06,-0.0069191675272403,-0.00689528520128879
"WEGE3",2026-02-09,0.0359887642257913,0.0366441989253352
"WEGE3",2026-02-10,-0.0254370424252725,-0.0251162466495182
"WEGE3",2026-02-11,0.0224559066380434,0.0227099384507496
"WEGE3",2026-02-12,0.00817688688438736,0.00821040893031344
"WEGE3",2026-02-13,-0.00426592581832419,-0.00425683968163393
"WEGE3",2026-02-18,-0.00765001152339734,-0.00762082465928171
"WEGE3",2026-02-19,-0.0385690935696306,-0.0378347769867183
"WEGE3",2026-02-20,0.011997031469026,0.0120692845025996
"WEGE3",2026-02-23,-0.000384729629217095,-0.000384655630263464
"WEGE3",2026-02-24,-0.0108339341282038,-0.0107754584283327
"WEGE3",2026-02-25,-0.0222253660198488,-0.0219802022165516
"WEGE3",2026-02-26,-0.0180618503778293,-0.0178997127940652
"WEGE3",2026-02-27,0.00645942285945634,0.0064803299229077
"WEGE3",2026-03-02,-0.0205312890542007,-0.0203219572044222
"WEGE3",2026-03-03,-0.0268513543290251,-0.0264940617868141
"WEGE3",2026-03-04,-0.00126667490928043,-0.00126587301523295
"WEGE3",2026-03-05,-0.013397333461839,-0.013307988629124
"WEGE3",2026-03-06,-0.00192867661526734,-0.00192681791366101
"WEGE3",2026-03-09,-0.000858293872539558,-0.000857925643710788
"WEGE3",2026-03-10,0.0130107008275463,0.0130957082642678
"WEGE3",2026-03-11,-0.00659081063105167,-0.00656913887628008
"WEGE3",2026-03-12,-0.0228705241994549,-0.0226109761925344
"WEGE3",2026-03-13,0.00847551098693214,0.00851152981759618
"WEGE3",2026-03-16,-0.00520717325733389,-0.00519363943184925
"WEGE3",2026-03-17,0.00499080681033357,0.00500328163114871
"WEGE3",2026-03-18,-0.000866182699980186,-0.000865807672034036
"WEGE3",2026-03-19,0.0092722736752917,0.00931539437745266
"HGLG11",2024-01-03,-0.000308906656799931,-0.000308858950051061
"HGLG11",2024-01-04,0.00018560364535973,0.000185620870782
"HGLG11",2024-01-05,0.00154216724183086,0.0015433569932517
"HGLG11",2024-01-08,-0.000678463498384836,-0.000678233394067584
"HGLG11",2024-01-09,-0.000369906316227741,-0.000369837909321324
"HGLG11",2024-01-10,0.000616735047308165,0.000616925267470592
"HGLG11",2024-01-11,-0.00123430202120453,-0.00123354058377823
"HGLG11",2024-01-12,0.00283653037185519,0.00284055713057141
"HGLG11",2024-01-15,0.00282817063460286,0.00283217368204958
"HGLG11",2024-01-16,0.00410553079254818,0.00411397002932223
"HGLG11",2024-01-17,0.0000610056820390239,0.0000610075429234858
"HGLG11",2024-01-18,-0.000306071498746576,-0.000306024663643822
"HGLG11",2024-01-19,0.00189437241967738,0.00189616787668534
"HGLG11",2024-01-22,-0.00177188787872733,-0.0017703190121553
"HGLG11",2024-01-23,-0.001345917798936,-0.00134501245779239
"HGLG11",2024-01-24,-0.0006129501922519,-0.000612762376658638
"HGLG11",2024-01-25,0.00146962241385466,0.00147070283808137
"HGLG11",2024-01-26,0.00384736117514795,0.00385477176985094
"HGLG11",2024-01-29,0.0000608086210330132,0.000060810469914685
"HGLG11",2024-01-30,-0.00231868907795575,-0.00231600299490053
"HGLG11",2024-01-31,0.00948441265600031,0.00952953222911912
"HGLG11",2024-02-01,-0.00335552907256732,-0.0033499055765821
"HGLG11",2024-02-02,-0.00177412814934722,-0.00177255531427656
"HGLG11",2024-02-05,0.00012191445721077,0.000121921889080223
"HGLG11",2024-02-06,0.00494714717863149,0.00495940451584964
"HGLG11",2024-02-07,0.00455828697349633,0.00456869176690033
"HGLG11",2024-02-08,-0.00224598607079093,-0.0022434657313114
"HGLG11",2024-02-09,0.00103253918741046,0.001033072439516
"HGLG11",2024-02-14,0.000303362070574743,0.000303408089501023
"HGLG11",2024-02-15,0.000242799653033143,0.000242829131254618
"HGLG11",2024-02-16,0.00224288670958207,0.00224540386152183
"HGLG11",2024-02-19,0.00356581319194736,0.00357217826711498
"HGLG11",2024-02-20,0.00727397744913073,0.00730049708517821
"HGLG11",2024-02-21,0.00751844396037195,0.0075467784260157
"HGLG11",2024-02-22,-0.0120810829551309,-0.0120083996645055
"HGLG11",2024-02-23,0.000301061300680159,0.000301106624181813
"HGLG11",2024-02-26,0.00270275857074163,0.00270641431547736
"HGLG11",2024-02-27,0.00317436960093164,0.00317941324750071
"HGLG11",2024-02-28,0.00197136083034041,0.00197330523960293
"HGLG11",2024-02-29,0.0143981589248624,0.0145023116840601
"HGLG11",2024-03-01,0.000651254590059627,0.000651466702374037
"HGLG11",2024-03-04,-0.0026663059431683,-0.00266275450658371
"HGLG11",2024-03-05,0.000296655069197584,0.000296699075664097
"HGLG11",2024-03-06,0.00219206834164876,0.00219447267995965
"HGLG11",2024-03-07,0.0018919151220312,0.00189370592261517
"HGLG11",2024-03-08,0.00747412795050245,0.00750212896238933
"HGLG11",2024-03-11,-0.00181934059180476,-0.00181768659492354
"HGLG11",2024-03-12,-0.0127680815208075,-0.0126869153804883
"HGLG11",2024-03-13,-0.00956422587439958,-0.0095186341317921
"HGLG11",2024-03-14,0.00425504131755724,0.00426410685938872
"HGLG11",2024-03-15,-0.00419535903417127,-0.004186570809673
"HGLG11",2024-03-18,0.0104558470830246,0.0105107004649663
"HGLG11",2024-03-19,0.00154400751096208,0.00154520010427106
"HGLG11",2024-03-20,-0.00243587495024774,-0.00243291061426687
"HGLG11",2024-03-21,-0.000773910654258365,-0.000773611262647078
"HGLG11",2024-03-22,0.000178639676518955,0.00017865563353614
"HGLG11",2024-03-25,0.000119039613443207,0.00011904669893914
"HGLG11",2024-03-26,-0.000119039613443185,-0.000119032528509533
"HGLG11",2024-03-27,0,0
"HGLG11",2024-03-28,0.00593479649741449,0.00595244229294467
"HGLG11",2024-04-01,0.00297365920013771,0.00297808491042106
"HGLG11",2024-04-02,-0.000891233543484474,-0.000890836512827731
"HGLG11",2024-04-03,-0.00101098319393369,-0.00101047232259976
"HGLG11",2024-04-04,-0.00107144246271951,-0.00107086867318984
"HGLG11",2024-04-05,0.00166628730056989,0.00166767632865339
"HGLG11",2024-04-08,-0.00226223121707561,-0.00225967430051144
"HGLG11",2024-04-09,0.000297856237993289,0.000297900601567092
"HGLG11",2024-04-10,0.00083405906210785,0.000834406986090386
"HGLG11",2024-04-11,-0.00119128363386074,-0.00119057433719838
"HGLG11",2024-04-12,-0.00173006244999282,-0.00172856675462552
"HGLG11",2024-04-15,-0.0135842825995062,-0.0134924326084342
"HGLG11",2024-04-16,0.00759642449165143,0.00762535052259339
"HGLG11",2024-04-17,-0.00911047450145561,-0.00906909987147297
"HGLG11",2024-04-18,-0.00339995304174099,-0.00339417974622924
"HGLG11",2024-04-19,-0.00444946211764011,-0.00443957792628435
"HGLG11",2024-04-22,0.00067157024130894,0.000671795795092356
"HGLG11",2024-04-23,0.000244204932348789,0.000244234752800665
"HGLG11",2024-04-24,-0.00317866704048569,-0.00317362042699265
"HGLG11",2024-04-25,0.00689495886538501,0.00691878382014677
"HGLG11",2024-04-26,-0.00152178156493403,-0.00152062424250676
"HGLG11",2024-04-29,0.0152898689325658,0.0154073570072428
"HGLG11",2024-04-30,-0.000659872799312205,-0.000659655131136971
"HGLG11",2024-05-02,-0.00332813488674071,-0.00332260278472418
"HGLG11",2024-05-03,0.00971131783331146,0.00975862569689445
"HGLG11",2024-05-06,0.000300282033421259,0.000300327122584099
"HGLG11",2024-05-07,-0.00475183308442117,-0.00474056098703302
"HGLG11",2024-05-08,-0.00072422011554603,-0.000723957931454966
"HGLG11",2024-05-09,-0.00763138521175184,-0.00760234012334249
"HGLG11",2024-05-10,-0.000973994976194006,-0.000973520797049043
"HGLG11",2024-05-13,-0.010461290915783,-0.0104067619254979
"HGLG11",2024-05-14,-0.00641660674371229,-0.00639606428377371
"HGLG11",2024-05-15,0.00136072926128169,0.00136165547340328
"HGLG11",2024-05-16,0.00444106124630339,0.00445093737354973
"HGLG11",2024-05-17,0.00417527876720628,0.00418400738751123
"HGLG11",2024-05-20,0.000796349308400559,0.000796666478698249
"HGLG11",2024-05-21,-0.00503362340516583,-0.00502097595260953
"HGLG11",2024-05-22,-0.00246496170794414,-0.00246192618449526
"HGLG11",2024-05-23,-0.00129611251469733,-0.00129527292364595
"HGLG11",2024-05-24,-0.000494230794941371,-0.000494108683020023
"HGLG11",2024-05-27,0,0
"HGLG11",2024-05-28,-0.00495689462800547,-0.00494462949984664
"HGLG11",2024-05-29,0.0051424522713266,0.00515569737337684
"HGLG11",2024-05-31,0.00965446908935065,0.00970122381894778
"HGLG11",2024-06-03,-0.0093472252696107,-0.00930367575416113
"HGLG11",2024-06-04,0.00422014884229902,0.00422906621021846
"HGLG11",2024-06-05,-0.00478016432444768,-0.00476875752166506
"HGLG11",2024-06-06,0.00298265645052543,0.00298710899598031
"HGLG11",2024-06-07,0.000372083968937948,0.000372153200764336
"HGLG11",2024-06-10,-0.00248405821611495,-0.00248097549658433
"HGLG11",2024-06-11,-0.00454859030881381,-0.00453826113890365
"HGLG11",2024-06-12,-0.00143754008100317,-0.00143650731520095
"HGLG11",2024-06-13,-0.0117652864947072,-0.0116963461440859
"HGLG11",2024-06-14,0.00932259046430884,0.00936618116490662
"HGLG11",2024-06-17,-0.0043986746056986,-0.00438901460547803
"HGLG11",2024-06-18,-0.00144916492833318,-0.00144811539588152
"HGLG11",2024-06-19,-0.00164121452765074,-0.00163986847157749
"HGLG11",2024-06-20,-0.00348046836821361,-0.00347441855894104
"HGLG11",2024-06-21,-0.0140444035457427,-0.013946240992434
"HGLG11",2024-06-24,0.0142343399321917,0.0143361305494827
"HGLG11",2024-06-25,0.00757703138994712,0.00760580973116975
"HGLG11",2024-06-26,0.00539509995074237,0.00540967971044282
"HGLG11",2024-06-27,0.014101637888536,0.0142015350027545
"HGLG11",2024-06-28,0.000246648385550871,0.000246678805764899
"HGLG11",2024-07-01,-0.0157080681570796,-0.0155853399026895
"HGLG11",2024-07-02,0.00289718573545522,0.00290138663399619
"HGLG11",2024-07-03,-0.00289718573545512,-0.00289299294293921
"HGLG11",2024-07-04,0.00885467134128919,0.0088939899088849
"HGLG11",2024-07-05,0.00312089474396487,0.00312576980616575
"HGLG11",2024-07-08,-0.00112254938653539,-0.00112191956366392
"HGLG11",2024-07-09,-0.000187141085201894,-0.000187123575401293
"HGLG11",2024-07-10,0.00473163681970447,0.00474284868972541
"HGLG11",2024-07-11,0.00508030201128508,0.00509322862664741
"HGLG11",2024-07-12,0.00203710929369473,0.00203918561048733
"HGLG11",2024-07-15,0.00338634712998283,0.00339208728097762
"HGLG11",2024-07-16,0.00734845901414073,0.00737552519670737
"HGLG11",2024-07-17,0.00341089513486738,0.0034167188571641
"HGLG11",2024-07-18,-0.0119894365369067,-0.0119178496238691
"HGLG11",2024-07-19,-0.00308178793103436,-0.00307704409702314
"HGLG11",2024-07-22,0.00246634103816233,0.00246938495915527
"HGLG11",2024-07-23,0.00411683973773956,0.00412532556338463
"HGLG11",2024-07-24,-0.00227131045696892,-0.00226873298315666
"HGLG11",2024-07-25,0.00043018779541884,0.000430280339458466
"HGLG11",2024-07-26,0.00380148702375086,0.00380872184032888
"HGLG11",2024-07-29,-0.0124399496474321,-0.0123628933303501
"HGLG11",2024-07-30,-0.0100268100207966,-0.00997670915165494
"HGLG11",2024-07-31,0.00399766284540977,0.00400566415815318
"HGLG11",2024-08-01,0.00444720909642688,0.00445711260635129
"HGLG11",2024-08-02,-0.000062230991980451,-0.0000622290556724359
"HGLG11",2024-08-05,-0.00112594885344371,-0.00112531521087211
"HGLG11",2024-08-06,0.00112594885344364,0.00112658297182655
"HGLG11",2024-08-07,0.00156081689445363,0.00156203560312052
"HGLG11",2024-08-08,-0.000624056227764547,-0.000623861545176574
"HGLG11",2024-08-09,0.0040503432600806,0.00405855698606872
"HGLG11",2024-08-12,-0.000373127897493855,-0.00037305829393719
"HGLG11",2024-08-13,-0.00099597850468088,-0.000995482682712989
"HGLG11",2024-08-14,0.00242569111563099,0.00242863548455374
"HGLG11",2024-08-15,0.00625502388389414,0.00627462739795681
"HGLG11",2024-08-16,-0.000617604415639232,-0.000617413737288741
"HGLG11",2024-08-19,-0.00563741946825491,-0.00562155903708839
"HGLG11",2024-08-20,0.00316328836208564,0.00316829683840902
"HGLG11",2024-08-21,-0.000929041815737639,-0.00092861039000447
"HGLG11",2024-08-22,0.000743604918804411,0.000743881461483964
"HGLG11",2024-08-23,0.00525062486776918,0.00526443355602235
"HGLG11",2024-08-26,-0.0017882992983165,-0.00178670124386815
"HGLG11",2024-08-27,-0.00619169279799372,-0.00617256376886111
"HGLG11",2024-08-28,-0.0006832093291429,-0.000682975994790946
"HGLG11",2024-08-29,0.00242076416902534,0.00242369658435759
"HGLG11",2024-08-30,-0.000557826735403147,-0.000557671178995633
"HGLG11",2024-09-02,0.00311823337617638,0.00312310012310668
"HGLG11",2024-09-03,-0.00124645071510742,-0.00124567421807009
"HGLG11",2024-09-04,0.000311785348247461,0.000311833958350993
"HGLG11",2024-09-05,-0.000187081135950015,-0.000187063637365537
"HGLG11",2024-09-06,0.000498553487472615,0.000498677785918167
"HGLG11",2024-09-09,-0.00218310354000875,-0.00218072230262001
"HGLG11",2024-09-10,0.000561976155562347,0.000562134093746502
"HGLG11",2024-09-11,-0.000874021154441974,-0.000873639309207808
"HGLG11",2024-09-12,-0.000687491454402154,-0.000687255186299418
"HGLG11",2024-09-13,0.00168612517389667,0.00168754748223199
"HGLG11",2024-09-16,-0.000499192201089193,-0.000499067625392313
"HGLG11",2024-09-17,-0.00131197237256038,-0.00131111211306056
"HGLG11",2024-09-18,0.000749785613550361,0.000750066773048896
"HGLG11",2024-09-19,-0.00100001962046632,-0.000999519767480472
"HGLG11",2024-09-20,-0.000187581214443078,-0.000187563622187081
"HGLG11",2024-09-23,-0.0115104944608074,-0.0114445021634518
"HGLG11",2024-09-24,0.00113830442401023,0.00113895253838492
"HGLG11",2024-09-25,-0.000948442242238986,-0.000947992613055892
"HGLG11",2024-09-26,0.00195918176294164,0.00196110221349755
"HGLG11",2024-09-27,0.000882795180342727,0.000883184958697658
"HGLG11",2024-09-30,0.00365184449133612,0.00365852059965999
"HGLG11",2024-10-01,-0.00221751710750542,-0.0022150602328338
"HGLG11",2024-10-02,0.00506109392891586,0.00507392289853681
"HGLG11",2024-10-03,-0.00316012628686665,-0.00315513834335268
"HGLG11",2024-10-04,0,0
"HGLG11",2024-10-07,0.000126718897375511,0.000126726926554133
"HGLG11",2024-10-08,-0.00323308219458997,-0.00322786141227316
"HGLG11",2024-10-09,-0.00547549578530195,-0.00546053258103207
"HGLG11",2024-10-10,-0.00531353569345687,-0.00529944383292325
"HGLG11",2024-10-11,0.00275619130639546,0.00275999309366948
"HGLG11",2024-10-14,0.0069528190788713,0.00697704604145799
"HGLG11",2024-10-15,-0.00746509572474271,-0.0074373011038259
"HGLG11",2024-10-16,0.00300537995911183,0.00300990064111573
"HGLG11",2024-10-17,-0.000446726843635046,-0.000446627076055472
"HGLG11",2024-10-18,0.00172308748217801,0.00172457285043093
"HGLG11",2024-10-21,-0.00748876598564588,-0.00746079504381658
"HGLG11",2024-10-22,-0.0003858357971185,-0.00038576137205959
"HGLG11",2024-10-23,-0.00386357170684321,-0.00385611771644168
"HGLG11",2024-10-24,-0.00446158982852128,-0.0044516517220341
"HGLG11",2024-10-25,0.00678165651073821,0.00680470401387923
"HGLG11",2024-10-28,-0.00283622081929615,-0.00283220254483052
"HGLG11",2024-10-29,0.00277189328695163,0.00277573853520052
"HGLG11",2024-10-30,0.00225044129419563,0.00225297543782887
"HGLG11",2024-10-31,0.00102720546398682,0.00102773322020866
"HGLG11",2024-11-01,-0.00161686487100009,-0.00161555844919192
"HGLG11",2024-11-04,-0.00956015201037117,-0.00951459903716567
"HGLG11",2024-11-05,0.00228463647732722,0.00228724824784732
"HGLG11",2024-11-06,-0.00189243832553935,-0.00189064879316925
"HGLG11",2024-11-07,0.000587730239601081,0.000587902986859623
"HGLG11",2024-11-08,0.00728509031902431,0.00731169114674501
"HGLG11",2024-11-11,-0.00976907053488093,-0.0097215081713552
"HGLG11",2024-11-12,-0.00426286221255718,-0.00425378911247265
"HGLG11",2024-11-13,0.00557114794139088,0.00558669564552705
"HGLG11",2024-11-14,0.00839570183242763,0.00843104457686561
"HGLG11",2024-11-18,-0.0069589295116257,-0.00693477223040517
"HGLG11",2024-11-19,0.00669999458072607,0.00672248975553735
"HGLG11",2024-11-21,-0.000129880174372578,-0.000129871740307874
"HGLG11",2024-11-22,-0.00123254178118451,-0.00123178251353839
"HGLG11",2024-11-25,-0.00429394237300946,-0.00428473658354811
"HGLG11",2024-11-26,0.00727551553304398,0.00730204639906007
"HGLG11",2024-11-27,-0.00519129462093242,-0.00517784313794845
"HGLG11",2024-11-28,-0.00456462348507277,-0.00455422142447448
"HGLG11",2024-11-29,-0.00491405274296504,-0.00490199853886597
"HGLG11",2024-12-02,-0.0210605524331481,-0.0208403277262653
"HGLG11",2024-12-03,-0.0191001776852364,-0.0189189251113232
"HGLG11",2024-12-04,-0.0168070688381556,-0.0166666180130769
"HGLG11",2024-12-05,0.000280205401890129,0.000280244663090734
"HGLG11",2024-12-06,0.0468476192988879,0.0479623076810756
"HGLG11",2024-12-09,0.0139993998188505,0.0140978502958962
"HGLG11",2024-12-10,-0.0143336353267914,-0.0142313978371627
"HGLG11",2024-12-11,-0.0041522351402587,-0.00414362653104028
"HGLG11",2024-12-12,0.00308272426437686,0.00308748074520571
"HGLG11",2024-12-13,0.0126320070118188,0.0127121278191633
"HGLG11",2024-12-16,-0.00437010956166849,-0.00436057452764926
"HGLG11",2024-12-17,-0.0126205730211906,-0.0125412675668427
"HGLG11",2024-12-18,-0.0223567515540184,-0.0221086914291151
"HGLG11",2024-12-19,0.0172364887012909,0.0173858941466791
"HGLG11",2024-12-20,0.0309250908544487,0.0314082390827344
"HGLG11",2024-12-23,0.0187493279770937,0.0189262003100497
"HGLG11",2024-12-26,-0.00599532263958822,-0.00597738655491764
"HGLG11",2024-12-27,0.00862688491994398,0.00866420372948618
"HGLG11",2024-12-30,0.000832720791225269,0.000833067599441462
"HGLG11",2025-01-02,-0.00251853519291575,-0.00251536634400085
"HGLG11",2025-01-03,-0.0041473139253653,-0.00413872569576446
"HGLG11",2025-01-06,-0.00815005517535554,-0.00811693351786624
"HGLG11",2025-01-07,-0.0115226554011415,-0.0114565238547802
"HGLG11",2025-01-08,-0.00791216815615542,-0.00788094934411276
"HGLG11",2025-01-09,-0.00387916145750675,-0.00387164723014055
"HGLG11",2025-01-10,0.0098024476538432,0.009850649012205
"HGLG11",2025-01-13,-0.00179316949832465,-0.00179156273044567
"HGLG11",2025-01-14,-0.00566637977441789,-0.00565035612419229
"HGLG11",2025-01-15,0.0104412237347392,0.0104959235230917
"HGLG11",2025-01-16,0.00744846713676662,0.00747627596962541
"HGLG11",2025-01-17,-0.0164200701760936,-0.0162859956644676
"HGLG11",2025-01-20,0,0
"HGLG11",2025-01-21,-0.00233922841280459,-0.00233649455014617
"HGLG11",2025-01-22,0.0037401434030961,0.00374714646753382
"HGLG11",2025-01-23,-0.0106559629678248,-0.0105993893216469
"HGLG11",2025-01-24,0.00658108424952335,0.0066027871679295
"HGLG11",2025-01-27,-0.000669468675547861,-0.000669244631393728
"HGLG11",2025-01-28,-0.00732766270371219,-0.00730088083944458
"HGLG11",2025-01-29,0.00316656099532652,0.00317157984569549
"HGLG11",2025-01-30,0.0081718812577649,0.00820536221808044
"HGLG11",2025-01-31,0.0155552519639512,0.0156768646495322
"HGLG11",2025-02-03,-0.0103074102129967,-0.0102544709055263
"HGLG11",2025-02-04,0.00126914600907854,0.00126995171569178
"HGLG11",2025-02-05,-0.00408057362318831,-0.00407225939542522
"HGLG11",2025-02-06,0.00347952946250383,0.00348559005243909
"HGLG11",2025-02-07,-0.00401565923040138,-0.00400760725247962
"HGLG11",2025-02-10,-0.0072702040047085,-0.00724384000082501
"HGLG11",2025-02-11,-0.00148740902523679,-0.00148630338068245
"HGLG11",2025-02-12,0.00128504443040018,0.00128587045378192
"HGLG11",2025-02-13,-0.0010820804660965,-0.0010814952281395
"HGLG11",2025-02-14,0.00848727631533765,0.00852339535674607
"HGLG11",2025-02-17,0.00535155390455067,0.00536589904733287
"HGLG11",2025-02-18,0.000866921871054523,0.000867297756433016
"HGLG11",2025-02-19,-0.00400763526611232,-0.00399961541302496
"HGLG11",2025-02-20,0.00173876313372738,0.00174027565885893
"HGLG11",2025-02-21,0.0161699004712983,0.0163013408153474
"HGLG11",2025-02-24,-0.0000657055562855028,-0.0000657033977227162
"HGLG11",2025-02-25,0.00870562695769637,0.00874363113139243
"HGLG11",2025-02-26,-0.0150369745936034,-0.0149244838371829
"HGLG11",2025-02-27,-0.00324694129290699,-0.00324167567961464
"HGLG11",2025-02-28,-0.00139478010367656,-0.00139380784998699
"HGLG11",2025-03-05,-0.00867510432021942,-0.00863758417817473
"HGLG11",2025-03-06,0.00867521541168596,0.00871295414451123
"HGLG11",2025-03-07,0.00687288537496537,0.00689655785332199
"HGLG11",2025-03-10,-0.00153090443949655,-0.00152973320305505
"HGLG11",2025-03-11,-0.00113270961473423,-0.00113206834134694
"HGLG11",2025-03-12,0.000999659252655358,0.00100015907850404
"HGLG11",2025-03-13,0.000399429401358488,0.000399509183903968
